movieId,releaseDate,Certification,title,genres,Main_director,Duration
44633,5 May 2006 (UK),12A,"Devil and Daniel Johnston, The (2005)",Documentary,Jeff Feuerzeig,1h 50min
44657,28 March 1967 (France),15,Mouchette (1967),Drama,Robert Bresson,1h 21min
44665,24 February 2006 (UK),18,Lucky Number Slevin (2006),Crime|Drama|Mystery,Paul McGuigan,1h 50min
44694,25 August 2006 (UK),15,Volver (2006),Comedy|Drama,Pedro Almodóvar,2h 1min
44709,18 August 2006 (UK),12A,Akeelah and the Bee (2006),Drama,Doug Atchison,1h 52min
44719,22 June 2001 (Brazil),,Brainstorm (2001),Drama,Laís Bodanzky,1h 14min
44731,28 July 2006 (UK),15,Stay Alive (2006),Horror|Sci-Fi|Thriller,William Brent Bell,1h 25min
44759,31 March 2006 (UK),18,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,Michael Caton-Jones,1h 54min
44761,12 May 2006 (UK),15,Brick (2005),Crime|Drama|Film-Noir|Mystery,Rian Johnson,1h 50min
44773,Video 26 July 2000,18,"Dead Hate the Living!, The (2000)",Comedy|Horror,Dave Parker,1h 30min
44777,10 March 2006 (UK),18,Evil Aliens (2005),Comedy|Horror|Sci-Fi,Jake West,1h 33min
44788,1 September 2006 (UK),18,This Film Is Not Yet Rated (2006),Documentary,Kirby Dick,1h 38min
44828,28 April 2006 (UK),15,Slither (2006),Comedy|Horror|Sci-Fi,James Gunn,1h 35min
44840,2 June 2006 (UK),12A,"Benchwarmers, The (2006)",Comedy,Dennis Dugan,1h 25min
44849,28 July 2006 (UK),15,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,Christian Volckman,1h 45min
44851,6 January 2005 (Germany),,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,Dani Levy,1h 35min
44864,26 May 2006 (UK),15,Friends with Money (2006),Comedy|Drama|Romance,Nicole Holofcener,1h 28min
44889,TV Movie 16 April 2005,R,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,Andy Fickman,1h 52min
44929,3 November 2006 (UK),15,Candy (2006),Drama|Romance,Neil Armfield,1h 56min
44931,11 April 1927 (Finland),,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,Georg Wilhelm Pabst,1h 37min
44937,10 March 2006 (UK),12A,"Child, The (L'enfant) (2005)",Crime|Drama,Jean-Pierre Dardenne,1h 35min
44943,TV Movie 11 September 2002,,9/11 (2002),Documentary,James Hanlon,1h 52min
44972,13 April 2006 (UK),15,Scary Movie 4 (2006),Comedy|Horror,David Zucker,1h 23min
44974,16 June 2006 (UK),18,Hard Candy (2005),Drama|Thriller,David Slade,1h 44min
45028,5 January 2007 (UK),PG,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,Robert Altman,1h 45min
45062,1 September 2006 (UK),12A,"Sentinel, The (2006)",Crime|Drama|Thriller,Clark Johnson,1h 48min
45074,26 May 2006 (UK),U,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,Steve 'Spaz' Williams,1h 35min
45081,21 April 2006 (UK),15,Silent Hill (2006),Fantasy|Horror|Thriller,Christophe Gans,2h 5min
45106,21 April 2006 (UK),12A,American Dreamz (2006),Comedy|Drama,Paul Weitz,1h 47min
45175,7 October 2005 (UK),12A,Kinky Boots (2005),Comedy|Drama,Julian Jarrold,1h 47min
45183,28 July 2006 (UK),18,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,Prachya Pinkaew,1h 51min
45186,4 May 2006 (UK),12A,Mission: Impossible III (2006),Action|Adventure|Thriller,J.J. Abrams,2h 6min
45208,9 June 2006 (UK),PG,RV (2006),Adventure|Children|Comedy,Barry Sonnenfeld,1h 39min
45210,2 June 2006 (UK),15,United 93 (2006),Crime|Drama,Paul Greengrass,1h 51min
45221,13 October 2006 (UK),PG,Stick It (2006),Comedy,Jessica Bendinger,1h 43min
45361,14 April 2006 (UK),15,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,Courtney Solomon,1h 23min
45382,26 May 2006 (UK),15,Down in the Valley (2005),Drama|Romance,David Jacobson,1h 48min
45431,30 June 2006 (UK),U,Over the Hedge (2006),Adventure|Animation|Children|Comedy,Tim Johnson,1h 23min
45440,12 May 2006 (USA),18,Art School Confidential (2006),Comedy|Drama,Terry Zwigoff,1h 42min
45442,1 June 2006 (UK),12A,Poseidon (2006),Action|Adventure|Thriller|IMAX,Wolfgang Petersen,1h 38min
45447,19 May 2006 (UK),12A,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,Ron Howard,2h 29min
45499,25 May 2006 (UK),12A,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,Brett Ratner,1h 44min
45501,21 July 2006 (UK),12A,"Break-Up, The (2006)",Comedy|Drama|Romance,Peyton Reed,1h 46min
45503,23 June 2006 (USA),PG,Peaceful Warrior (2006),Drama,Victor Salva,2h
45517,28 July 2006 (UK),PG,Cars (2006),Animation|Children|Comedy,John Lasseter,1h 57min
45635,4 August 2006 (UK),18,"Notorious Bettie Page, The (2005)",Drama,Mary Harron,1h 31min
45648,January 2005 (USA),R,Game 6 (2005),Comedy|Drama,Michael Hoffman,1h 27min
45658,2 September 2005 (UK),12A,On a Clear Day (2005),Drama,Gaby Dellal,1h 35min
45662,6 June 2006 (UK),15,"Omen, The (2006)",Horror|Thriller,John Moore,1h 50min
45666,11 August 2006 (UK),12A,Nacho Libre (2006),Comedy,Jared Hess,1h 32min
45668,23 June 2006 (UK),PG,"Lake House, The (2006)",Drama|Fantasy|Romance,Alejandro Agresti,1h 39min
45672,29 September 2006 (UK),12A,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,Frank Coraci,1h 47min
45720,5 October 2006 (UK),PG,"Devil Wears Prada, The (2006)",Comedy|Drama,David Frankel,1h 49min
45722,6 July 2006 (UK),12A,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,Gore Verbinski,2h 31min
45726,25 August 2006 (UK),12A,"You, Me and Dupree (2006)",Comedy,Anthony Russo,1h 50min
45728,22 September 2006 (UK),15,Clerks II (2006),Comedy,Kevin Smith,1h 37min
45730,11 August 2006 (UK),PG,Lady in the Water (2006),Drama|Fantasy|Mystery,M. Night Shyamalan,1h 50min
45732,4 August 2006 (UK),12A,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,Ivan Reitman,1h 36min
45880,20 October 2006 (UK),12A,Marie Antoinette (2006),Drama|Romance,Sofia Coppola,2h 3min
45928,4 August 2006 (UK),U,Who Killed the Electric Car? (2006),Documentary,Chris Paine,1h 32min
45950,30 June 2006 (USA),U,"Inconvenient Truth, An (2006)",Documentary,Davis Guggenheim,1h 36min
45969,19 June 1992 (UK),15,Career Opportunities (1991),Comedy|Romance,Bryan Gordon,1h 23min
46062,TV Movie 22 September 2006,U,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,Kenny Ortega,1h 38min
46105,27 January 2005 (Netherlands),18,I Am a Sex Addict (2005),Comedy|Documentary|Romance,Caveh Zahedi,1h 38min
46231,18 November 2005 (UK),15,Stoned (2005),Drama,Stephen Woolley,1h 42min
46322,23 June 2006 (UK),15,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,Ronny Yu,1h 44min
46335,16 June 2006 (UK),12A,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,Justin Lin,1h 44min
46337,21 July 2006 (UK),U,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,Tim Hill,1h 22min
46347,28 April 2006 (UK),15,Metal: A Headbanger's Journey (2005),Documentary,Sam Dunn,1h 36min
46367,5 February 1993 (UK),15,"Public Eye, The (1992)",Crime|Thriller,Howard Franklin,1h 39min
46530,14 July 2006 (UK),12A,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,Bryan Singer,2h 34min
46559,9 March 2006 (UK),15,"Road to Guantanamo, The (2006)",Drama|War,Mat Whitecross,1h 35min
46572,6 July 2007 (UK),18,Edmond (2005),Drama|Thriller,Stuart Gordon,1h 22min
46574,2 February 2007 (Mexico),15,"OH in Ohio, The (2006)",Comedy,Billy Kent,1h 28min
46578,8 September 2006 (UK),15,Little Miss Sunshine (2006),Adventure|Comedy|Drama,Jonathan Dayton,1h 41min
46664,25 October 1948 (UK),A,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,Carol Reed,1h 35min
46723,19 January 2007 (UK),15,Babel (2006),Drama|Thriller,Alejandro G. Iñárritu,2h 23min
46772,21 July 2006 (USA),15,Strangers with Candy (2005),Comedy,Paul Dinello,1h 37min
46850,21 July 2006 (USA),PG,Wordplay (2006),Documentary,Patrick Creadon,1h 34min
46855,23 June 1978 (UK),AA,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,Jean-Pierre Melville,2h 25min
46862,22 February 1979 (Italy),PG,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama,Federico Fellini,1h 10min
46865,1 September 2006 (UK),12A,Little Man (2006),Comedy,Keenen Ivory Wayans,1h 38min
46948,11 August 2006 (UK),PG,Monster House (2006),Animation|Children|Fantasy|Mystery,Gil Kenan,1h 31min
46965,18 August 2006 (UK),15,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,David R. Ellis,1h 45min
46967,28 July 2006 (USA),12,Scoop (2006),Comedy|Fantasy|Mystery,Woody Allen,1h 36min
46970,15 September 2006 (UK),12A,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,Adam McKay,1h 48min
46972,26 December 2006 (UK),PG,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,Shawn Levy,1h 48min
46974,29 September 2006 (UK),12A,World Trade Center (2006),Drama,Oliver Stone,2h 9min
46976,1 December 2006 (UK),12A,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Marc Forster,1h 53min
47044,4 August 2006 (UK),15,Miami Vice (2006),Action|Crime|Drama|Thriller,Michael Mann,2h 12min
47099,12 January 2007 (UK),12A,"Pursuit of Happyness, The (2006)",Drama,Gabriele Muccino,1h 57min
47122,18 August 2006 (UK),12A,John Tucker Must Die (2006),Comedy|Romance,Betty Thomas,1h 29min
47124,4 August 2006 (UK),U,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,John A. Davis,1h 28min
47200,1 September 2006 (UK),18,Crank (2006),Action|Thriller,Mark Neveldine,1h 28min
47202,21 October 2005 (Spain),,"Secret Life of Words, The (2005)",Drama|Romance,Isabel Coixet,1h 55min
47254,15 December 2005 (United Arab Emirates),15,Chaos (2005),Action|Crime|Drama|Thriller,Tony Giglio,1h 46min
47261,15 September 2006 (UK),15,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,Patrick Stettner,1h 31min
47382,27 October 2006 (UK),PG,Step Up (2006),Drama|Romance,Anne Fletcher,1h 44min
47384,22 December 2006 (UK),PG,Zoom (2006),Adventure|Comedy|Drama|Fantasy,Peter Hewitt,1h 33min
47404,November 2008 (UK),15,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,Masaaki Yuasa,1h 43min
47423,20 April 2007 (UK),15,Half Nelson (2006),Drama,Ryan Fleck,1h 46min
47446,6 July 2005 (France),,"Moustache, La (2005)",Drama|Mystery|Thriller,Emmanuel Carrère,1h 27min
47465,11 August 2006 (UK),15,Tideland (2005),Drama|Fantasy|Thriller,Terry Gilliam,2h
47491,15 April 2005 (Denmark),R,Adam's Apples (Adams æbler) (2005),Comedy|Drama,Anders Thomas Jensen,1h 34min
47516,2 March 2007 (UK),PG,Material Girls (2006),Children|Comedy|Drama,Martha Coolidge,1h 38min
47518,6 October 2006 (UK),12,Accepted (2006),Comedy,Steve Pink,1h 33min
47538,10 November 1977 (UK),A,Crime Busters (1977),Action|Adventure|Comedy|Crime,Enzo Barboni,1h 55min
47566,3 May 1947 (USA),A,Born to Kill (1947),Crime|Drama|Film-Noir,Robert Wise,1h 32min
47610,2 March 2007 (UK),PG,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,Neil Burger,1h 50min
47629,15 September 2006 (UK),12A,The Queen (2006),Drama,Stephen Frears,1h 43min
47640,8 September 2006 (UK),18,Beerfest (2006),Comedy,Jay Chandrasekhar,1h 50min
47644,25 August 2006 (USA),PG,Invincible (2006),Drama,Ericson Core,1h 45min
47646,13 October 2006 (UK),15,Idlewild (2006),Crime|Drama|Musical,Bryan Barber,2h 1min
47721,19 October 1956 (France),U,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,Albert Lamorisse,34min
47725,28 July 2006 (UK),15,Angel-A (2005),Comedy|Drama|Fantasy|Romance,Luc Besson,1h 31min
47736,1939 (UK),U,"Chump at Oxford, A (1940)",Comedy,Alfred J. Goulding,1h 2min
47774,16 November 1990 (UK),PG,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy,Maurizio Nichetti,1h 34min
47793,27 April 2007 (UK),15,"Puffy Chair, The (2006)",Drama|Romance,Jay Duplass,1h 25min
47810,1 September 2006 (UK),12A,"Wicker Man, The (2006)",Horror|Mystery|Thriller,Neil LaBute,1h 42min
47894,23 June 2006 (UK),15,"Wind That Shakes the Barley, The (2006)",Drama|War,Ken Loach,2h 7min
47937,25 August 2006 (UK),15,Severance (2006),Comedy|Horror|Thriller,Christopher Smith,1h 36min
47950,24 November 2006 (UK),15,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,Allen Coulter,2h 6min
47952,8 December 2006 (UK),12A,"Covenant, The (2006)",Action|Horror|Thriller,Renny Harlin,1h 37min
47970,20 October 2006 (UK),15,"Last Kiss, The (2006)",Comedy|Drama,Tony Goldwyn,1h 55min
47978,27 July 2007 (UK),15,SherryBaby (2006),Drama,Laurie Collyer,1h 36min
47997,25 January 2007 (Germany),15,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,Mike Judge,1h 24min
47999,23 November 2007 (UK),PG,Jesus Camp (2006),Documentary|Drama,Heidi Ewing,1h 24min
48001,12 May 2005 (South Korea),15,"Bow, The (Hwal) (2005)",Drama|Romance,Ki-duk Kim,1h 30min
48032,14 October 2005 (Italy),,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,Roberto Benigni,1h 54min
48043,26 January 2007 (UK),15,"Fountain, The (2006)",Drama|Fantasy|Romance,Darren Aronofsky,1h 37min
48045,9 March 1994 (France),,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,Alain Berbérian,1h 33min
48082,16 February 2007 (UK),15,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,Michel Gondry,1h 45min
48142,15 September 2006 (UK),15,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,Brian De Palma,2h 1min
48150,1 January 2006 (Germany),15,"Woods, The (2006)",Horror,Lucky McKee,1h 31min
48161,2 February 2007 (UK),12A,Gridiron Gang (2006),Drama,Phil Joanou,2h 5min
48214,7 October 2004 (Germany),15,Land of Plenty (Angst and Alienation in America) (2004),Drama,Wim Wenders,2h 3min
48262,16 February 2007 (UK),18,"Bridge, The (2006)",Documentary,Eric Steel,1h 34min
48304,5 January 2007 (UK),18,Apocalypto (2006),Adventure|Drama|Thriller,Mel Gibson,2h 19min
48319,1 June 2007 (UK),12A,Flyboys (2006),Action|Adventure|Drama|War,Tony Bill,2h 20min
48322,24 November 2006 (UK),18,Jackass Number Two (2006),Comedy|Documentary,Jeff Tremaine,1h 32min
48326,27 October 2006 (UK),12A,All the King's Men (2006),Drama,Steven Zaillian,2h 8min
48342,18 May 2007 (UK),15,Conversations with Other Women (2005),Comedy|Drama|Romance,Hans Canosa,1h 24min
48385,2 November 2006 (UK),15,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,Larry Charles,1h 24min
48394,24 November 2006 (UK),15,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,Guillermo del Toro,1h 58min
48412,13 October 2006 (UK),12A,"Guardian, The (2006)",Action|Adventure|Drama,Andrew Davis,2h 19min
48414,13 October 2006 (UK),PG,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,Roger Allers,1h 26min
48416,23 February 2007 (UK),12A,School for Scoundrels (2006),Comedy|Crime,Todd Phillips,1h 40min
48516,6 October 2006 (UK),18,"Departed, The (2006)",Crime|Drama|Thriller,Martin Scorsese,2h 31min
48518,13 October 2006 (UK),18,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,Jonathan Liebesman,1h 31min
48520,5 January 2007 (UK),12A,Employee of the Month (2006),Comedy,Greg Coolidge,1h 43min
48560,2 February 2007 (UK),15,Running With Scissors (2006),Comedy|Drama,Ryan Murphy,1h 56min
48593,2 November 2007 (UK),12A,Man of the Year (2006),Comedy|Thriller,Barry Levinson,1h 55min
48596,7 May 2007 (UK),15,"Marine, The (2006)",Action|Drama|Thriller,John Bonito,1h 32min
48598,19 January 2007 (UK),15,Infamous (2006),Drama,Douglas McGrath,1h 50min
48638,4 August 1977 (UK),X,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,Federico Fellini,2h 35min
48649,7 November 1934 (Soviet Union),,Chapayev (1934),Drama|War,Sergey Vasilev,1h 33min
48678,18 January 2007 (Singapore),18,Feast (2005),Action|Comedy|Horror|Thriller,John Gulager,1h 35min
48696,3 November 2006 (UK),15,Little Children (2006),Drama|Romance,Todd Field,2h 17min
48698,22 February 2007 (Netherlands),,Deliver Us from Evil (2006),Documentary,Amy Berg,1h 41min
48738,12 January 2007 (UK),15,"Last King of Scotland, The (2006)",Drama|Thriller,Kevin Macdonald,2h 3min
48741,8 December 2006 (UK),12A,"U.S. vs. John Lennon, The (2006)",Documentary,David Leaf,1h 39min
48744,1 December 2006 (UK),18,Shortbus (2006),Comedy|Drama|Romance,John Cameron Mitchell,1h 41min
48774,22 September 2006 (UK),15,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,Alfonso Cuarón,1h 49min
48780,10 November 2006 (UK),12A,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,Christopher Nolan,2h 10min
48783,22 December 2006 (UK),15,Flags of Our Fathers (2006),Drama|War,Clint Eastwood,2h 15min
48872,6 January 2006 (UK),15,13 Tzameti (2005),Film-Noir|Thriller,Géla Babluani,1h 33min
48877,27 October 2006 (UK),18,Saw III (2006),Crime|Horror|Thriller,Darren Lynn Bousman,1h 48min
48879,23 March 2007 (UK),PG-13,Catch a Fire (2006),Drama|Thriller,Phillip Noyce,1h 41min
48883,21 December 2006 (South Korea),12,Death of a President (2006),Crime|Drama|Mystery|Thriller,Gabriel Range,1h 37min
48982,1 December 2006 (UK),U,Flushed Away (2006),Animation|Comedy,David Bowers,1h 25min
48997,26 December 2006 (UK),15,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,Tom Tykwer,2h 27min
49013,24 November 2006 (UK),U,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,Michael Lembeck,1h 37min
49110,24 July 1992 (USA),PG,Mom and Dad Save the World (1992),Comedy|Sci-Fi,Greg Beeman,1h 28min
49130,27 October 2006 (UK),12A,"Good Year, A (2006)",Comedy|Drama|Romance,Ridley Scott,1h 57min
49132,29 June 2007 (UK),15,Shut Up & Sing (2006),Documentary,Barbara Kopple,1h 33min
49220,9 February 2007 (UK),12A,For Your Consideration (2006),Comedy,Christopher Guest,1h 26min
49263,10 November 2007 (Japan),18,Fuck (2005),Comedy|Documentary,Steve Anderson,1h 33min
49265,31 March 2006 (UK),15,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,Michael Caton-Jones,1h 55min
49272,16 November 2006 (UK),12A,Casino Royale (2006),Action|Adventure|Thriller,Martin Campbell,2h 24min
49274,8 December 2006 (UK),U,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,George Miller,1h 48min
49276,17 November 2006 (USA),15,Let's Go to Prison (2006),Comedy,Bob Odenkirk,1h 24min
49278,15 December 2006 (UK),12A,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,Tony Scott,2h 6min
49280,26 January 2007 (UK),15,Bobby (2006),Drama,Emilio Estevez,1h 57min
49284,8 February 2007 (Israel),15,10 Items or Less (2006),Comedy|Drama|Romance,Brad Silberling,1h 22min
49286,8 December 2006 (UK),12A,"Holiday, The (2006)",Comedy|Romance,Nancy Meyers,2h 16min
49314,18 August 2006 (UK),15,Harsh Times (2006),Action|Crime|Drama,David Ayer,1h 56min
49347,4 May 2007 (UK),15,Fast Food Nation (2006),Drama,Richard Linklater,1h 56min
49389,January 1904 (UK),,The Great Train Robbery (1903),Crime|Western,Edwin S. Porter,11min
49396,24 November 2006 (UK),15,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,Liam Lynch,1h 33min
49524,8 December 2006 (UK),PG,"Nativity Story, The (2006)",Drama,Catherine Hardwicke,1h 41min
49530,26 January 2007 (UK),15,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Edward Zwick,2h 23min
49647,9 February 2007 (UK),U,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,Gary Winick,1h 37min
49649,15 December 2006 (UK),PG,Eragon (2006),Action|Adventure|Fantasy,Stefen Fangmeier,1h 44min
49651,19 January 2007 (UK),12A,Rocky Balboa (2006),Action|Drama,Sylvester Stallone,1h 42min
49666,16 March 2007 (UK),15,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,Steven Shainberg,2h 2min
49688,17 May 1955 (South Africa),U,"Dam Busters, The (1955)",Action|Drama|War,Michael Anderson,2h 4min
49735,3 May 2007 (Germany),18,Another Gay Movie (2006),Comedy,Todd Stephens,1h 32min
49772,27 April 2007 (UK),12A,"Painted Veil, The (2006)",Drama|Romance,John Curran,2h 5min
49793,22 December 2006 (USA),PG,We Are Marshall (2006),Drama,McG,2h 11min
49822,23 February 2007 (UK),15,"Good Shepherd, The (2006)",Drama|Thriller,Robert De Niro,2h 47min
49824,2 February 2007 (UK),12,Dreamgirls (2006),Drama|Musical,Bill Condon,2h 10min
49910,2 March 2007 (UK),12A,Freedom Writers (2007),Drama,Richard LaGravenese,2h 3min
49917,TV Mini-Series (2006–2007),15,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,Darleen Asevedo,4h 15min
49932,9 March 2007 (UK),15,Inland Empire (2006),Drama|Mystery|Thriller,David Lynch,3h
49957,13 October 2006 (UK),15,"History Boys, The (2006)",Comedy|Drama,Nicholas Hytner,1h 49min
49961,2 February 2007 (UK),15,Notes on a Scandal (2006),Drama,Richard Eyre,1h 32min
50003,15 September 2006 (UK),15,DOA: Dead or Alive (2006),Action|Adventure,Corey Yuen,1h 27min
50005,13 April 2007 (UK),R,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,Yimou Zhang,1h 54min
50064,19 January 2007 (USA),15,"Good German, The (2006)",Drama|Mystery|Thriller,Steven Soderbergh,1h 45min
50068,23 February 2007 (UK),15,Letters from Iwo Jima (2006),Drama|War,Clint Eastwood,2h 21min
50147,15 December 2006 (UK),15,Black Christmas (2006),Action|Horror|Thriller,Glen Morgan,1h 35min
50158,16 March 2007 (UK),12A,Stomp the Yard (2007),Drama|Musical,Sylvain White,1h 55min
50160,5 January 2007 (UK),PG,Miss Potter (2006),Drama,Chris Noonan,1h 28min
50189,Video 19 December 2006,15,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,Joe Nussbaum,1h 37min
50274,26 January 2007 (UK),15,Venus (2006),Drama|Romance,Roger Michell,1h 35min
50354,5 June 1953 (France),U,The Return of Don Camillo (1953),Comedy,Julien Duvivier,1h 55min
50356,February 1953 (UK),U,The Little World of Don Camillo (1952),Comedy,Julien Duvivier,1h 47min
50440,12 January 2007 (USA),15,Primeval (2007),Horror|Thriller,Michael Katleman,1h 33min
50442,20 April 2007 (UK),15,Alpha Dog (2007),Crime|Drama,Nick Cassavetes,2h 2min
50445,1 June 2007 (UK),18,"Hitcher, The (2007)",Action|Horror|Thriller,Dave Meyers,1h 24min
50514,9 March 2007 (UK),15,After the Wedding (Efter brylluppet) (2006),Drama,Susanne Bier,2h
50601,4 May 2007 (UK),PG,Bridge to Terabithia (2007),Adventure|Children|Fantasy,Gabor Csupo,1h 36min
50610,15 September 2006 (USA),R,Beer League (2006),Comedy,Frank Sebastiano,1h 26min
50613,December 2004 (Ireland),15,Dead Meat (2004),Horror,Conor McMahon,1h 20min
50658,TV Movie 15 September 2005,,49 Up (2005),Documentary,Michael Apted,3h
50685,10 August 2007 (UK),12A,Waitress (2007),Comedy|Drama|Romance,Adrienne Shelly,1h 48min
50740,TV Movie 5 May 1964,,Seven Up! (1964),Documentary,Paul Almond,40min
50792,23 March 2007 (UK),12A,Catch and Release (2006),Comedy|Drama|Romance,Susannah Grant,2h 4min
50794,12 January 2007 (UK),18,Smokin' Aces (2006),Action|Crime|Drama|Thriller,Joe Carnahan,1h 49min
50796,9 February 2007 (UK),12,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,Katja von Garnier,1h 38min
50798,9 February 2007 (UK),12A,Epic Movie (2007),Adventure|Comedy,Jason Friedberg,1h 26min
50800,6 April 2007 (UK),15,"Messengers, The (2007)",Drama|Horror|Thriller,Danny Pang,1h 30min
50802,16 February 2007 (UK),12,Because I Said So (2007),Comedy|Drama|Romance,Michael Lehmann,1h 42min
50804,9 February 2007 (UK),18,Hannibal Rising (2007),Drama|Horror|Thriller,Peter Webber,2h 1min
50806,9 March 2007 (UK),12A,Norbit (2007),Comedy|Romance,Brian Robbins,1h 43min
50842,29 February 2008 (UK),,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,Lars von Trier,1h 39min
50851,23 November 2007 (UK),18,Cocaine Cowboys (2006),Documentary,Billy Corben,1h 58min
50872,12 October 2007 (UK),U,Ratatouille (2007),Animation|Children|Drama,Brad Bird,1h 51min
50912,21 June 2006 (France),15,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,Olivier Assayas,2h
50923,23 February 2007 (USA),PG,"Astronaut Farmer, The (2007)",Drama,Michael Polish,1h 44min
50942,Video 28 December 2004,12,"Wake Up, Ron Burgundy (2004)",Comedy,Adam McKay,1h 33min
50954,26 December 2006 (UK),12A,It's a Boy Girl Thing (2006),Comedy|Romance,Nick Hurran,1h 35min
50999,8 February 2008 (UK),,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,Michael Hegner,1h 29min
51024,TV Mini-Series (1997),12,The Odyssey (1997),Adventure|Drama|Fantasy,Armand Assante,2h 56min
51037,13 April 2007 (UK),15,Unknown (2006),Drama|Mystery|Thriller,Simon Brand,1h 25min
51077,2 March 2007 (UK),12A,Ghost Rider (2007),Action|Fantasy|Thriller,Mark Steven Johnson,1h 50min
51080,31 August 2007 (UK),12A,Breach (2007),Drama|Thriller,Billy Ray,1h 50min
51082,14 February 2007 (USA),15,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,Tyler Perry,1h 40min
51084,9 February 2007 (UK),PG,Music and Lyrics (2007),Comedy|Romance,Marc Lawrence,1h 44min
51086,23 February 2007 (UK),15,"Number 23, The (2007)",Drama|Mystery|Thriller,Joel Schumacher,1h 38min
51088,27 April 2007 (UK),15,Reno 911!: Miami (2007),Comedy,Robert Ben Garant,1h 20min
51091,18 May 2007 (UK),15,Black Snake Moan (2006),Drama,Craig Brewer,1h 56min
51167,18 November 2005 (Turkey),PG,My Father and My Son (Babam ve oglum) (2005),Drama,Çagan Irmak,1h 52min
51174,16 March 2007 (UK),15,Factory Girl (2006),Drama,George Hickenlooper,1h 40min
