movieId,releaseDate,Certification,title,genres,Main_director,Duration
5673,7 February 2003 (UK),15,Punch-Drunk Love (2002),Comedy|Drama|Romance,Paul Thomas Anderson,95
5675,23 May 2003 (Italy),15,Swept Away (2002),Comedy|Romance,Guy Ritchie,89
5678,7 December 2001 (UK),18,Formula 51 (2001),Action|Comedy|Crime|Thriller,Ronny Yu,93
5679,21 February 2003 (UK),15,"Ring, The (2002)",Horror|Mystery|Thriller,Gore Verbinski,115
5680,7 March 2003 (UK),18,Auto Focus (2002),Crime|Drama,Paul Schrader,105
5682,30 November 2001 (Spain),15,"Grey Zone, The (2001)",Drama,Tim Blake Nelson,108
5684,21 January 2003 (Czech Republic),PG,Naqoyqatsi (2002),Documentary,Godfrey Reggio,89
5685,31 January 2003 (UK),12A,Real Women Have Curves (2002),Comedy|Drama,Patricia Cardoso,90
5688,14 April 2000 (USA),R,Tully (2000),Drama,Hilary Birmingham,102
5689,1 November 1991 (USA),15,Billy Bathgate (1991),Crime|Drama,Robert Benton,106
5690,7 April 1989 (UK),12A,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,Isao Takahata,89
5693,23 March 1978 (UK),X,Saturday Night Fever (1977),Comedy|Drama|Romance,John Badham,118
5694,22 September 1983 (UK),PG,Staying Alive (1983),Comedy|Drama|Musical,Sylvester Stallone,93
5696,7 September 1980 (UK),AA,Urban Cowboy (1980),Drama,James Bridges,132
5699,28 March 1980 (USA),,Tom Horn (1980),Western,William Wiard,98
5700,14 February 1980 (Italy),,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,Alberto De Martino,90
5704,26 November 1980 (France),18,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,Greydon Clark,89
5706,3 January 1982 (UK),X,...All the Marbles (1981),Comedy|Drama,Robert Aldrich,113
5707,18 December 1981 (USA),A,Absence of Malice (1981),Drama|Romance,Sydney Pollack,116
5710,8 April 1982 (Italy),,Banana Joe (1981),Comedy,Steno,96
5712,24 July 1981 (USA),X,Blow Out (1981),Mystery|Thriller,Brian De Palma,108
5720,10 December 1981 (Australia),PG,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,Sergio Corbucci,108
5721,30 April 1982 (USA),A,"Chosen, The (1981)",Drama,Jeremy Kagan,108
5723,8 January 1982 (UK),A,Continental Divide (1981),Comedy|Romance,Michael Apted,103
5733,13 February 1981 (USA),AA,"Eyewitness (Janitor, The) (1981)",Thriller,Peter Yates,103
5735,10 November 1978 (USA),18,Faces of Death (1978),Documentary|Horror,John Alan Schwartz,105
5736,10 March 1985 (Japan),18,Faces of Death 3 (1985),Documentary|Horror,John Alan Schwartz,91
5741,17 January 1982 (UK),AA,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,François Truffaut,106
5742,21 August 1981 (USA),AA,First Monday in October (1981),Comedy|Drama,Ronald Neame,98
5745,22 May 1981 (USA),15,"Four Seasons, The (1981)",Comedy|Drama,Alan Alda,107
5746,October 1981 (USA),18,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,Bruce D. Clark,81
5747,10 December 1981 (UK),A,Gallipoli (1981),Drama|War,Peter Weir,110
5749,18 December 1981 (USA),X,Ghost Story (1981),Drama|Horror,John Irvin,110
5752,23 April 1981 (UK),A,Gregory's Girl (1981),Comedy|Romance,Bill Forsyth,91
5755,15 May 1981 (Canada),X,Happy Birthday to Me (1981),Horror|Mystery,J. Lee Thompson,111
5764,30 October 1981 (USA),12,Looker (1981),Drama|Horror|Sci-Fi|Thriller,Michael Crichton,93
5767,4 May 1981 (Poland),,Teddy Bear (Mis) (1981),Comedy|Crime,Stanislaw Bareja,111
5768,25 December 1981 (USA),A,Modern Problems (1981),Comedy|Fantasy,Ken Shapiro,93
5771,30 March 1981 (UK),X,My Bloody Valentine (1981),Drama|Horror|Thriller,George Mihalka,90
5772,11 October 1981 (USA),A,My Dinner with André (1981),Drama,Louis Malle,110
5773,26 March 1982 (UK),12,Neighbors (1981),Comedy,John G. Avildsen,94
5779,14 August 1982 (Italy),X,Piranha II: The Spawning (1981),Horror|Sci-Fi,James Cameron,94
5780,29 May 1981 (USA),X,Polyester (1981),Comedy,John Waters,86
5782,21 October 1981 (France),15,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,Georges Lautner,108
5784,24 January 2003 (UK),18,Ghost Ship (2002),Horror,Steve Beck,91
5785,28 February 2003 (UK),18,Jackass: The Movie (2002),Action|Comedy|Documentary,Jeff Tremaine,87
5786,25 October 2002 (USA),18,Paid in Full (2002),Action|Drama,Charles Stone III,97
5787,16 May 2003 (UK),12A,"Truth About Charlie, The (2002)",Mystery|Thriller,Jonathan Demme,104
5788,18 October 2002 (UK),18,All or Nothing (2002),Drama,Mike Leigh,128
5791,28 February 2003 (UK),15,Frida (2002),Drama|Romance,Julie Taymor,123
5792,15 August 2003 (UK),15,Roger Dodger (2002),Comedy|Drama,Dylan Kidd,106
5796,23 April 1967 (UK),U,Casino Royale (1967),Action|Adventure|Comedy,Val Guest,131
5797,21 September 1984 (UK),18,"Company of Wolves, The (1984)",Fantasy|Horror,Neil Jordan,95
5799,2 January 1961 (Brazil),PG,Exodus (1960),Drama|Romance|War,Otto Preminger,208
5801,16 September 1966 (UK),U,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,Norman Jewison,126
5802,18 June 1964 (UK),U,"World of Henry Orient, The (1964)",Comedy,George Roy Hill,106
5803,24 January 2003 (UK),PG-13,I Spy (2002),Action|Adventure|Comedy|Crime,Betty Thomas,97
5804,29 November 2002 (UK),U,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,Michael Lembeck,104
5809,30 April 2002 (France),15,Femme Fatale (2002),Crime|Thriller,Brian De Palma,114
5810,17 January 2003 (UK),15,8 Mile (2002),Drama,Curtis Hanson,110
5812,7 March 2003 (UK),12A,Far from Heaven (2002),Drama|Romance,Todd Haynes,107
5816,15 November 2002 (UK),PG,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Chris Columbus,161
5817,18 April 2003 (UK),15,Ararat (2002),Drama|War,Atom Egoyan,115
5818,20 June 2003 (UK),15,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,Carlos Carrera,118
5820,25 July 2003 (UK),PG,Standing in the Shadows of Motown (2002),Documentary|Musical,Paul Justman,108
5826,2 March 1951 (UK),U,Rio Grande (1950),Romance|Western,John Ford,105
5828,1 May 1997 (Australia),15,Blackrock (1997),Drama|Thriller,Steven Vidler,86
5829,22 November 2002 (Turkey),15,Men with Brooms (2002),Comedy|Drama|Romance,Paul Gross,102
5833,10 May 2002 (UK),15,Dog Soldiers (2002),Action|Horror,Neil Marshall,105
5836,19 November 1958 (USA),U,Houseboat (1958),Comedy|Romance,Melville Shavelson,110
5838,28 May 1993 (UK),PG,Madame Bovary (1991),Drama,Claude Chabrol,143
5839,14 June 1991 (UK),U,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,Yves Robert,105
5840,26 July 1991 (UK),U,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,Yves Robert,98
5841,9 August 1991 (UK),,Return to the Blue Lagoon (1991),Adventure|Romance,William A. Graham,102
5843,11 October 1991 (UK),15,Toy Soldiers (1991),Action|Drama,Daniel Petrie Jr.,111
5847,25 December 1981 (USA),15,Ragtime (1981),Drama,Milos Forman,155
5849,7 March 1981 (Italy),,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,Massimo Troisi,110
5853,23 April 1981 (UK),X,Scanners (1981),Horror|Sci-Fi|Thriller,David Cronenberg,103
5856,15 April 1981 (Yugoslavia),,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,Emir Kusturica,110
5863,15 May 1981 (USA),A,Take This Job and Shove It (1981),Comedy,Gus Trikonis,100
5867,3 August 1981 (UK),X,Thief (1981),Crime|Drama|Thriller,Michael Mann,123
5872,20 November 2002 (UK),12A,Die Another Day (2002),Action|Adventure|Thriller,Lee Tamahori,133
5873,22 November 2002 (UK),PG,The Emperor's Club (2002),Drama,Michael Hoffman,109
5874,22 November 2002 (USA),15,Friday After Next (2002),Comedy,Marcus Raboy,85
5875,28 March 2003 (UK),15,Personal Velocity (2002),Drama,Rebecca Miller,86
5876,29 November 2002 (UK),15,"Quiet American, The (2002)",Drama|Thriller|War,Phillip Noyce,101
5878,23 August 2002 (UK),15,Talk to Her (Hable con Ella) (2002),Drama|Romance,Pedro Almodóvar,112
5879,6 December 2002 (UK),12A,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,Seth Kearsley,76
5880,16 May 2003 (UK),12A,Extreme Ops (2002),Action|Adventure|Crime|Thriller,Christian Duguay,93
5881,28 February 2003 (UK),12A,Solaris (2002),Drama|Romance|Sci-Fi,Steven Soderbergh,99
5882,14 February 2003 (UK),U,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,Ron Clements,95
5883,1 November 2002 (UK),15,They (2002),Horror|Thriller,Robert Harmon,89
5884,October 1989 (Italy),15,Chopper Chicks in Zombietown (1989),Comedy|Horror,Dan Hoskins,86
5888,12 December 1997 (Russia),18,Brother (Brat) (1997),Crime|Drama,Aleksey Balabanov,96
5889,23 November 1984 (Finland),,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,Eldar Ryazanov,142
5890,14 March 2003 (UK),15,Elling (2001),Comedy|Drama,Petter Næss,89
5891,22 November 1978 (USA),18,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,Meir Zarchi,101
5893,5 August 1994 (UK),18,"Last Seduction, The (1994)",Crime|Drama|Thriller,John Dahl,110
5896,12 September 1999 (Canada),15,New Waterford Girl (1999),Comedy,Allan Moyle,97
5899,10 June 1964 (Japan),PG,Zulu (1964),Action|Drama|War,Cy Endfield,138
5900,28 February 2003 (UK),15,Analyze That (2002),Comedy|Crime,Harold Ramis,96
5901,6 December 2002 (USA),15,Empire (2002),Crime|Drama,Franc. Reyes,90
5902,28 February 2003 (UK),15,Adaptation (2002),Comedy|Drama|Romance,Spike Jonze,115
5903,14 March 2003 (UK),15,Equilibrium (2002),Action|Sci-Fi|Thriller,Kurt Wimmer,107
5909,17 March 2001 (Japan),18,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,Takashi Miike,84
5912,1 March 1982 (Poland),12,Hit the Bank (Vabank) (1981),Comedy|Crime,Juliusz Machulski,108
5915,4 September 1981 (UK),A,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,John Huston,116
5919,25 March 1983 (Spain),15,Android (1982),Sci-Fi,Aaron Lipstadt,80
5922,22 December 1982 (Italy),,Attila (Attila Flagello di Dio) (1982),Action,Franco Castellano,91
5925,12 February 1982 (USA),18,"Beast Within, The (1982)",Horror,Philippe Mora,98
5927,19 November 1982 (UK),AA,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,Colin Higgins,114
5929,8 December 1982 (France),,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,Claude Pinoteau,109
5932,24 September 1982 (Sweden),AA,Burden of Dreams (1982),Documentary,Les Blank,95
5938,14 October 1982 (UK),PG,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,Sidney Lumet,116
5941,13 December 2002 (USA),PG,Drumline (2002),Comedy|Drama|Musical|Romance,Charles Stone III,118
5942,23 May 2003 (UK),12A,"Hot Chick, The (2002)",Comedy,Tom Brady,104
5943,7 March 2003 (UK),PG,Maid in Manhattan (2002),Comedy|Romance,Wayne Wang,105
5944,3 January 2003 (UK),12A,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,Stuart Baird,116
5945,24 January 2003 (UK),15,About Schmidt (2002),Comedy|Drama,Alexander Payne,125
5947,21 March 2003 (UK),PG,Evelyn (2002),Drama,Bruce Beresford,94
5949,11 April 2003 (UK),15,Intact (Intacto) (2001),Thriller,Juan Carlos Fresnadillo,108
5951,1 November 2002 (UK),15,Morvern Callar (2002),Drama,Lynne Ramsay,97
5952,18 December 2002 (UK),12A,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,Peter Jackson,179
5953,14 March 2001 (France),,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,Wen Jiang,139
5954,25 April 2003 (UK),15,25th Hour (2002),Crime|Drama,Spike Lee,135
5955,16 May 2003 (UK),15,Antwone Fisher (2002),Drama,Denzel Washington,2
5956,9 January 2003 (UK),18,Gangs of New York (2002),Crime|Drama,Martin Scorsese,167
5957,7 February 2003 (UK),12A,Two Weeks Notice (2002),Comedy|Romance,Marc Lawrence,101
5959,7 February 2003 (UK),18,Narc (2002),Crime|Drama|Thriller,Joe Carnahan,105
5961,23 November 1990 (UK),18,Blue Steel (1990),Action|Thriller,Kathryn Bigelow,102
5962,16 April 1993 (UK),18,Body of Evidence (1993),Drama|Thriller,Uli Edel,99
5963,19 December 1961 (USA),X,"Children's Hour, The (1961)",Drama,William Wyler,108
5965,February 1978 (UK),A,"Duellists, The (1977)",Action|War,Ridley Scott,100
5968,14 December 1990 (UK),18,Miami Blues (1990),Comedy|Crime|Drama,George Armitage,97
5969,22 July 1994 (UK),PG,My Girl 2 (1994),Comedy|Drama|Romance,Howard Zieff,99
5970,7 February 1992 (UK),PG,My Girl (1991),Comedy|Drama|Romance,Howard Zieff,102
5971,17 November 1989 (UK),U,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,Hayao Miyazaki,86
5974,25 December 1940 (UK),U,"Thief of Bagdad, The (1940)",Adventure|Fantasy,Ludwig Berger,106
5975,16 November 1956 (UK),PG,War and Peace (1956),Drama|Romance|War,King Vidor,208
5979,10 February 1957 (USA),X,Attack of the Crab Monsters (1957),Horror|Sci-Fi,Roger Corman,63
5980,25 September 1975 (UK),18,Black Christmas (1974),Horror|Mystery|Thriller,Bob Clark,98
5984,28 August 1975 (France),Rejected,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,Just Jaeckin,105
5986,24 August 1972 (UK),AA,Fat City (1972),Drama,John Huston,96
5988,14 February 1986 (USA),15,Quicksilver (1986),Drama,Thomas Michael Donnelly,105
5989,31 January 2003 (UK),12A,Catch Me If You Can (2002),Crime|Drama,Steven Spielberg,141
5990,24 June 2005 (UK),PG,Pinocchio (2002),Children|Comedy|Fantasy,Roberto Benigni,108
5991,17 January 2003 (UK),12A,Chicago (2002),Comedy|Crime|Drama|Musical,Rob Marshall,113
5992,14 February 2003 (UK),12A,"Hours, The (2002)",Drama|Romance,Stephen Daldry,110
5993,20 June 2003 (UK),15,Max (2002),Drama,Menno Meyjes,106
5994,27 June 2003 (UK),PG,Nicholas Nickleby (2002),Drama|Romance,Douglas McGrath,132
5995,24 January 2003 (UK),15,"Pianist, The (2002)",Drama|War,Roman Polanski,150
5999,4 May 2000 (Germany),18,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,Michael Coldewey,88
6001,30 June 1983 (UK),PG,"King of Comedy, The (1983)",Comedy|Drama,Martin Scorsese,109
6002,31 January 2003 (UK),R,Love Liza (2002),Drama,Todd Louiso,90
6003,14 March 2003 (UK),15,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,George Clooney,113
6005,28 March 2003 (USA),PG-13,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,C.B. Harding,105
6006,21 March 2003 (UK),12A,Just Married (2003),Comedy|Romance,Shawn Levy,95
6009,11 November 2000 (Japan),18,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,Takashi Miike,103
6012,13 June 2003 (UK),12A,"Guy Thing, A (2003)",Comedy|Romance,Chris Koch,101
6013,16 May 2003 (UK),PG,Kangaroo Jack (2003),Action|Comedy,David McNally,89
6014,21 March 2003 (UK),12A,National Security (2003),Action|Comedy,Dennis Dugan,88
6016,3 January 2003 (UK),18,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,Fernando Meirelles,130
6020,3 February 1936 (UK),U,Alice Adams (1935),Comedy|Drama,George Stevens,99
6021,28 September 1977 (France),A,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,Wim Wenders,128
6022,January 1993 (UK),18,American Me (1992),Drama,Edward James Olmos,125
6023,27 October 1964 (UK),A,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,Jean-Luc Godard,95
6025,26 November 1993 (UK),18,CB4 - The Movie (1993),Comedy,Tamra Davis,89
6027,4 October 1991 (USA),15,Dogfight (1991),Drama|Romance,Nancy Savoca,94
6030,21 December 1962 (UK),U,Girls! Girls! Girls! (1962),Comedy|Musical,Norman Taurog,106
6031,10 May 1959 (UK),12,Imitation of Life (1959),Drama|Romance,Douglas Sirk,125
6033,31 January 1992 (UK),15,Mystery Date (1991),Comedy,Jonathan Wacks,97
6035,28 January 1937 (France),A,Pépé le Moko (1937),Crime|Drama|Romance,Julien Duvivier,94
6036,14 June 1985 (USA),15,Secret Admirer (1985),Comedy|Romance,David Greenwalt,90
6039,12 October 1984 (UK),15,"Woman in Red, The (1984)",Comedy|Romance,Gene Wilder,87
6040,9 May 2003 (UK),15,Darkness Falls (2003),Horror|Thriller,Jonathan Liebesman,86
6041,12 July 2002 (UK),PG,Amen. (2002),Drama,Costa-Gavras,132
6042,26 September 2003 (UK),PG,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,André Heller,90
6044,15 March 1984 (UK),18,Blind Date (1984),Horror|Thriller,Nico Mastorakis,106
6049,12 March 1993 (USA),PG,Ethan Frome (1993),Drama,John Madden,99
6051,14 April 1976 (France),X,"Harder They Come, The (1973)",Action|Crime|Drama,Perry Henzell,103
6055,29 July 1994 (UK),18,Sugar Hill (1994),Drama,Leon Ichaso,123
6057,27 June 2003 (UK),12A,Biker Boyz (2003),Action|Crime|Drama,Reggie Rock Bythewood,110
6058,7 February 2003 (UK),15,Final Destination 2 (2003),Horror|Thriller,David R. Ellis,90
6059,28 March 2003 (UK),12A,"Recruit, The (2003)",Action|Thriller,Roger Donaldson,115
6060,23 August 2002 (UK),15,"Guru, The (2002)",Comedy|Romance,Daisy von Scherler Mayer,94
6062,2 August 2002 (UK),15,Lost in La Mancha (2002),Documentary,Keith Fulton,93
6063,11 April 2003 (Denmark),18,May (2002),Drama|Horror,Lucky McKee,93
6064,31 March 1956 (USA),15,"Harder They Fall, The (1956)",Drama|Film-Noir,Mark Robson,109
6067,17 March 2000 (UK),15,Ordinary Decent Criminal (2000),Comedy|Crime,Thaddeus O'Sullivan,93
6070,8 June 2001 (UK),18,Tokyo Decadence (Topâzu) (1992),Drama,Ryû Murakami,135
6078,15 July 1982 (UK),AA,Firefox (1982),Action|Sci-Fi|Thriller,Clint Eastwood,136
6086,22 April 1982 (West Germany),,"I, the Jury (1982)",Crime|Drama|Thriller,Richard T. Heffron,111
6090,22 December 1982 (USA),PG,Kiss Me Goodbye (1982),Comedy,Robert Mulligan,101
6093,20 June 1986 (UK),U,"Last Unicorn, The (1982)",Animation|Children|Fantasy,Jules Bass,92
6095,21 January 1982 (Hong Kong),AA,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,Jackie Chan,102
6100,16 July 1982 (USA),15,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,Woody Allen,88
6101,23 July 1982 (UK),AA,Missing (1982),Drama|Mystery|Thriller,Costa-Gavras,122
6104,20 May 1983 (UK),15,Monty Python Live at the Hollywood Bowl (1982),Comedy,Terry Hughes,77
6107,October 1982 (UK),A,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,Paolo Taviani,107
6111,7 May 1982 (Canada),15,Paradise (1982),Adventure|Romance,Stuart Gillard,100
6116,19 August 1982 (Australia),A,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,Ken Annakin,105
6119,25 August 1982 (France),,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,Jean-Marie Poiré,88
6122,12 March 1982 (USA),X,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,Joe Layton,82
6123,2 March 1983 (France),15,Sunless (Sans Soleil) (1983),Documentary,Chris Marker,104
6124,10 December 1982 (USA),PG,Savannah Smiles (1982),Comedy,Pierre De Moro,105
6125,23 September 1982 (Australia),AA,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,Roger Graef,99
6140,19 May 1983 (UK),(Banned),Tenebre (1982),Horror|Mystery|Thriller,Dario Argento,101
6141,12 November 1982 (USA),,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,Elliott Hong,87
6143,3 December 1982 (UK),PG,Trail of the Pink Panther (1982),Comedy|Crime,Blake Edwards,96
6145,11 March 1982 (UK),AA,Venom (1982),Horror|Thriller,Piers Haggard,93
6148,7 July 1982 (Brazil),15,White Dog (1982),Drama|Horror|Thriller,Samuel Fuller,90
6153,3 September 1982 (USA),15,Zapped! (1982),Comedy|Sci-Fi,Robert J. Rosenthal,98
6155,18 April 2003 (UK),12A,How to Lose a Guy in 10 Days (2003),Comedy|Romance,Donald Petrie,116
6156,4 April 2003 (UK),12A,Shanghai Knights (2003),Action|Adventure|Comedy,David Dobkin,114
6157,14 February 2003 (UK),15,Daredevil (2003),Action|Crime,Mark Steven Johnson,103
6158,11 April 2003 (UK),U,"Jungle Book 2, The (2003)",Animation|Children,Steve Trenbirth,72
6159,1 August 2003 (UK),15,All the Real Girls (2003),Drama|Romance,David Gordon Green,108
6162,22 August 2003 (UK),15,Gerry (2002),Adventure|Drama,Gus Van Sant,103
6163,22 November 2002 (UK),12,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,Laetitia Colombani,92
6166,30 July 1993 (UK),PG,Dennis the Menace (1993),Comedy,Nick Castle,94
6169,25 March 1983 (USA),U,"Black Stallion Returns, The (1983)",Adventure|Children,Robert Dalva,103
6170,17 October 1979 (USA),U,"Black Stallion, The (1979)",Adventure|Children|Drama,Carroll Ballard,118
6178,13 May 1966 (UK),,"Patch of Blue, A (1965)",Drama|Romance,Guy Green,105
6181,11 October 1951 (USA),U,"Red Badge of Courage, The (1951)",Drama|War,John Huston,69
6182,19 November 1963 (UK),U,"Thrill of It All, The (1963)",Comedy,Norman Jewison,108
6183,7 October 1959 (USA),A,Pillow Talk (1959),Comedy|Musical|Romance,Michael Gordon,102
6184,8 April 1976 (Italy),X,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,Nicolas Roeg,139
6185,4 July 2003 (UK),15,Dark Blue (2003),Action|Crime|Drama|Thriller,Ron Shelton,118
6186,4 July 2003 (UK),12A,Gods and Generals (2003),Action|Drama|War,Ron Maxwell,219
6187,14 March 2003 (UK),15,"Life of David Gale, The (2003)",Crime|Drama|Thriller,Alan Parker,130
6188,9 May 2003 (UK),15,Old School (2003),Comedy,Todd Phillips,88
6192,4 April 2003 (UK),15,Open Hearts (Elsker dig for evigt) (2002),Romance,Susanne Bier,113
6193,28 February 2003 (USA),15,Poolhall Junkies (2002),Comedy|Drama|Thriller,Mars Callahan,99
6195,January 2002 (USA),PG-13,Stone Reader (2002),Documentary,Mark Moskowitz,127
6196,28 March 2003 (UK),15,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,Andrzej Bartkowiak,101
6197,3 January 2003 (UK),15,Spider (2002),Drama|Mystery,David Cronenberg,98
6201,7 February 1986 (UK),PG,Lady Jane (1986),Drama|Romance,Trevor Nunn,136
6202,18 January 2002 (UK),,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,Dover Koshashvili,102
6203,20 September 1991 (UK),12,Life Stinks (1991),Comedy,Mel Brooks,92
6204,6 August 1993 (USA),PG,"Meteor Man, The (1993)",Comedy,Robert Townsend,100
6210,5 December 2001 (South Korea),15,Volcano High (Whasango) (2001),Action|Comedy,Tae-gyun Kim,2
6212,30 May 2003 (UK),12A,Bringing Down the House (2003),Comedy,Adam Shankman,105
6213,12 September 2003 (UK),15,Tears of the Sun (2003),Action|Drama|Thriller,Antoine Fuqua,121
6214,31 January 2003 (UK),18,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,Gaspar Noé,97
6215,14 November 2003 (UK),18,Laurel Canyon (2002),Drama,Lisa Cholodenko,103
6216,4 April 2003 (UK),15,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,Caroline Link,141
6217,15 August 2003 (UK),15,"Safety of Objects, The (2001)",Drama,Rose Troche,121
6218,12 April 2002 (UK),12,Bend It Like Beckham (2002),Comedy|Drama|Romance,Gurinder Chadha,112
6219,6 June 2003 (UK),15,"Hunted, The (2003)",Action|Drama|Thriller,William Friedkin,94
6220,14 March 2003 (Canada),15,Willard (2003),Drama|Horror|Thriller,Glen Morgan,100
6222,13 June 2003 (Portugal),R,Prozac Nation (2001),Drama,Erik Skjoldbjærg,95
6223,28 November 2003 (UK),18,Spun (2001),Comedy|Crime|Drama,Jonas Åkerlund,101
6225,15 November 1961 (UK),U,King of Kings (1961),Drama,Nicholas Ray,168
6228,20 August 1942 (USA),U,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,George Stevens,118
6232,18 March 1966 (UK),U,Born Free (1966),Adventure|Children|Drama,James Hill,95
6234,20 October 1977 (UK),AA,Equus (1977),Drama|Mystery,Sidney Lumet,137
6235,15 May 1992 (UK),15,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,Agnieszka Holland,112
6237,4 January 1954 (Japan),U,"Glenn Miller Story, The (1953)",Drama,Anthony Mann,115
6238,1 March 1991 (UK),15,Green Card (1990),Comedy|Drama|Romance,Peter Weir,107
6239,December 1959 (UK),U,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,Henry Levin,129
6241,23 March 1983 (France),15,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,Éric Rohmer,95
6242,18 August 2000 (UK),15,Ringu (Ring) (1998),Horror|Mystery|Thriller,Hideo Nakata,96
6244,24 August 1988 (France),15,Salaam Bombay! (1988),Drama,Mira Nair,113
6245,17 May 1969 (Japan),PG,Sweet Charity (1969),Comedy|Drama|Musical|Romance,Bob Fosse,149
6246,26 April 1991 (USA),PG,Talent for the Game (1991),Drama,Robert M. Young,91
6249,4 October 2002 (UK),15,Boat Trip (2003),Comedy,Mort Nathan,94
6250,25 April 2003 (UK),15,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,Lawrence Kasdan,136
6251,18 July 2003 (UK),U,Piglet's Big Movie (2003),Animation|Children,Francis Glebas,75
6252,29 August 2003 (UK),PG,View from the Top (2003),Comedy|Romance,Bruno Barreto,87
6254,21 October 1937 (USA),A,"Awful Truth, The (1937)",Comedy|Romance,Leo McCarey,90
6263,20 June 2003 (UK),15,Basic (2003),Drama|Thriller|War,John McTiernan,98
6264,28 March 2003 (UK),12A,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,Jon Amiel,135
6265,28 March 2003 (USA),12A,Head of State (2003),Comedy,Chris Rock,95
6266,8 August 2003 (UK),PG,What a Girl Wants (2003),Comedy|Drama|Romance,Dennie Gordon,105
6267,4 September 2003 (Argentina),15,Assassination Tango (2002),Drama|Thriller,Robert Duvall,114
6268,19 September 2003 (UK),15,Raising Victor Vargas (2002),Comedy|Drama|Romance,Peter Sollett,88
6269,13 March 2003 (Netherlands),R,Stevie (2002),Documentary,Steve James,140
6270,25 May 1990 (UK),PG,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,Akira Kurosawa,119
